uid,name,url,movie_name,rating,comment
wanger0619,451½°F™,https://www.douban.com/people/wanger0619/,关于无尽,还行,「我看见……」拥有太强烈超现实的「超人视角」，起码能够聚集起一大批同样内心自认为上帝或者魔鬼的极度敏感者，亦超越了一般的评价语境——牛掰的艺术家往往向往的应许之地。
ifanmu,梵目,https://www.douban.com/people/ifanmu/,关于无尽,还行,肩扛巨大十字架一幕在太多电影里见过了，象征意义不言而喻。实验性趣味影像，多个场景都很有意思。
imecstasy,唐小万,https://www.douban.com/people/imecstasy/,关于无尽,推荐,有点冷，有点幽默，有点无聊也有点美好。大自然不解消亡，只懂演变。世界也许不尽如人意，但战后废墟的上空会有漂浮的恋人，借酒消愁时会听到旁人感叹大雪的美丽。“我的老同学居然拿了博士学位”“但你也很棒呀亲爱的，我们去看了大瀑布，还爬上了埃菲尔铁塔”。
Annabelle-iLive,千与,https://www.douban.com/people/Annabelle-iLive/,关于无尽,推荐,与其说他在讲述故事，不如说罗伊安德森在制造一种凝视—他的电影主体是场景本身。
57676648,牛肉粉.cpp,https://www.douban.com/people/57676648/,关于无尽,力荐,本届最爱无疑了。构图魂穿Edward Hopper，配色却更加冷峻。没有信仰却充满了神性，人类的爱恨情仇一切folly与ennui被能量守恒定律精巧提炼，“我可以成为一个番茄”，抚慰无意义。
COCOCOQUEEN,M & R,https://www.douban.com/people/COCOCOQUEEN/,关于无尽,还行,ʕ•̫͡•ʕ*̫͡*ʕ•͓͡•ʔ-̫͡-ʕ•̫͡•ʔ*̫͡*ʔ-̫͡-ʔ，【Venezia76】
kejinlong,有心打扰,https://www.douban.com/people/kejinlong/,关于无尽,较差,……我不行。她看到了什么，我丝毫不感兴趣。
45940958,____anybody,https://www.douban.com/people/45940958/,关于无尽,力荐,"Repeat Forever, About Endlessness. 怎么就能把这么些情绪严肃正经直至金棕榈呢？？？"
S.Q.X,咸鱼撵死猫,https://www.douban.com/people/S.Q.X/,关于无尽,推荐,画外音变为了天外音；我们在无尽中承受悲伤，在无尽中寻找希望；几处触动，跳舞女孩神来之笔
nyserq,alfredo,https://www.douban.com/people/nyserq/,关于无尽,还行,兩星半還是三星？繪本式單格漫畫電影，微縮場景，人物會動，可以出網頁版，按此看下一段。關於什麼？就生活吧，無止無盡，不過只有75分鐘。
huppert,鹦鹉大战病毒,https://www.douban.com/people/huppert/,关于无尽,,一切皆有尽头，哪有什么永垂不朽，
virgilzhou,Virgil,https://www.douban.com/people/virgilzhou/,关于无尽,推荐,老配方老味道，有段罗伊安德森版《帝国的毁灭》名场面，怪异幽默感max……看的瑞典语字幕机翻英字，但台词不多，对观看也没什么影响。感谢朋友iTunes帮买（虽然最后看的是ta给的另一版）
136035832,西天黄,https://www.douban.com/people/136035832/,关于无尽,,观影氛围也太好了吧，有几个大哥带头领笑。短小美好
maybeland,苏乏,https://www.douban.com/people/maybeland/,关于无尽,,可惜并未做新的尝试，所幸也没另起炉灶，虽在生存三部曲之后，但却如提纲挈领，令前作全知视角下凡此种种人世百态以被目睹、被宽恕、被关照的方式收纳，既非诙谐，也非冷酷，甚至多了条评论音轨来描述这一切
Nokia95,冰红深蓝,https://www.douban.com/people/Nokia95/,关于无尽,还行,罗伊·安德森的自我重复之作，完全没有惊喜。形式上与之前三部曲的唯一区别就是在每个场景（即每个长镜头）中加入了一句话女声旁白，这种近乎中心思想式直白点题实在笨拙无味。背着十字架被鞭笞着前行的梦境、失去信仰的牧师、不打招呼的朋友、大声袒露自己悲苦的人等段落都是过往作品中的老梗，毫无新意。唯一亮点大概只有那两个穿越式历史场景了（末日前地堡中的希特勒，流放西伯利亚的战俘们），结尾也和泄了气的皮球一般空乏。（6.5/10）
liberalist_ma,飛了,https://www.douban.com/people/liberalist_ma/,关于无尽,还行,短暫而漫長，有限而無盡。羅伊安德森 在新作中徹底放棄敘事和人物，轉為在鏡頭之外的哲思，這種獨特的方式是無人可以模仿和替代的。作為觀眾而言，進入這個怪誕而荒蕪的世界需要找到一枚合適的鑰匙。
188123092,剃刀头,https://www.douban.com/people/188123092/,关于无尽,还行,不介入的距离，其实也是某种懒惰政治。留出巨大空白，给那些牵强附会之徒，引用布莱希特和布朗肖的机会。“关于无尽”，好大的口气，到头来其实也就是关于虚无。这大概是为什么除了《二楼》我一直没办法很喜欢安德森电影。无关电影本身，反而是那些过度阐释的小丑们的舞台，当代艺术也是如此逻辑啊！
106841991,Valuska,https://www.douban.com/people/106841991/,关于无尽,推荐,7/10
remarkdep,没名字,https://www.douban.com/people/remarkdep/,关于无尽,推荐,关于线条：弧度和直角的对立关系贯穿全片。弧度象征生动的，柔和的，感性的。直角和直线则是制度化的，冷酷的，理性的。每一个场景发生的故事都与它们的对立关系相关。
moredarkwhite,更深的白色,https://www.douban.com/people/moredarkwhite/,关于无尽,还行,这次我不行……
suh5213,Whysu,https://www.douban.com/people/suh5213/,关于无尽,推荐,太喜欢把酒倒满溢出来的服务员了，擦拭于事无补，抢救多此一举。像是人生。 “你不能回自己家悲伤吗” 又直指当下了。
dingfeng100,淡清的水桶,https://www.douban.com/people/dingfeng100/,关于无尽,推荐,故事与画风太北欧了！
