uid,name,url,movie_name,rating,comment
3335015,曼靑,https://www.douban.com/people/3335015/,时光机,还行,搭上一架叫做「断舍离」的时光机，挥别过往、飞向未来。有些时候，我们的房间杂乱不堪，不是因为我们懒惰 而是因为我们念旧。因为需要一间极简的私人工作室，所以小琴决定要对堆满杂物的家进行断舍离式的清扫。在与旧物的告别中 她也渐渐的和从前的自己和解。她归还了好友的一对耳环，把低音大提琴搬去给了已经绝交的旧友，也把前男友送的相机和胶卷寄回给了他。我很羡慕小琴这样毅然决然的状态，因为我没有办法像她那么果断的和杂物告别，我也不是一个可以把自己最重要的东西只收纳进一个小行李箱就足够的人。断舍离的步骤大致可列为：第一阶段 设定目标寻找灵感；第二阶段 不要怀念过去；第三阶段 不要有太多感觉；第四阶段 别动摇、要无情；第五步 不要增加东西；第六步 不要留恋。
kingedward,KinG羽,https://www.douban.com/people/kingedward/,时光机,还行,隐约觉得与《恋爱诊疗中》的影像风格相仿，果不其然，出自一导之手，但这次对断舍离的探讨就没有之前那么有趣了，有些老调重弹，本有跳出的机会，结果还是渐渐陷入回忆的陈俗。不过能将女主的自私一以贯之倒也不易，茱蒂蒙在这种个性怪咖的路上走出了一片天地。
MovieL,木卫二,https://www.douban.com/people/MovieL/,时光机,推荐,如同近年大陆冒出来的梦想改造无数条视频，在旧屋旧物之下，到底埋葬了多少东西，似乎很少人真的会停下来思考。毕竟，这是一个记忆不会超过 70 年的国家。纳瓦彭在线索上，沿用了 36 和死于明日的照片与记忆元素，作为同龄人，无论恋情还是家庭部分，许多人应该很容易被触动。原来相信断舍离扔扔扔教的女主，却产生了极大的难以割舍。让别人夸张泪流、侥幸没被格式化删除的照片，也会产生另外一种结局。
Invisible___,無 念。,https://www.douban.com/people/Invisible___/,时光机,力荐,纳瓦彭的片子总是这样，看起来充满了挠人的小心思小情绪，但是回味力却无穷。这部差不多是目前看过最喜欢的一部，它在所谓“断舍离”的主题基础上加入了一点新的解读，把那些自私的、拒绝释怀的、难以和解的东西剖开来给你看，但是在戳穿每个人后又不带批判的安慰你，没关系人之常情，继续往前走就好了。一部讲述回忆的电影，但是全片几乎没有出现一处闪回（只在一个关键地方出现了两个镜头），而是利用瞬时的照片还有空镜头来积攒能量，不耽溺于某种具体的情境，而是让想象力自由生发。对待时间的记忆的态度没有俯瞰也没有仰视，镜头就是这么平平的环绕着，仿佛在场的无形幽灵，审视着一切。包括结尾收拾房间的场景，瞬间穿越回死于明日，跨越时空的情感联系依旧蕴含着巨大的冲击力。文本上有丰富的延展空间，情感上更是展现了丰富的多维层次，喜欢。
100231998,伤心就旅行,https://www.douban.com/people/100231998/,时光机,还行,其实Jean才是最放不开的那个人吧 是因为没有勇气面对过去 害怕解不开心底的死结 妨碍到自己继续向前 于是只好强迫自己粗暴地丢弃 美名其曰断舍离 最后却还是要由哥哥帮助来处理最珍贵的记忆 虽然结尾和过程中有几处也有被触动 但还是不得不承认ins风 小清新和那些过于外露的感情注定了这部片子的质感仍旧是很轻的 冷淡的色系如同女主的外表 都是伪装的冷静
Colin_Wang,科林,https://www.douban.com/people/Colin_Wang/,时光机,力荐,细腻之至，导演善于放大日常生活的点滴去思考人情处世哲学。旧物与照片绝不是垃圾那么简单，更是用来拼凑的散落记忆碎片。当拼图日趋完整，往事渐然浮现，情复归，活在过去里的人 要面对的不止是曾经、现在，还有将来。当然，你也可以当它们是垃圾，扔掉，就是那么简单。
frances-6,Mango,https://www.douban.com/people/frances-6/,时光机,还行,每件物品背后都有故事，都牵扯到回忆和感情，是时光的见证物。放下，放过自己，与自己和解。丢东西并不容易。节奏有点慢。男女主喜欢，像小S大女儿，耐看。
liberalist_ma,飛了,https://www.douban.com/people/liberalist_ma/,时光机,较差,感覺就是設計師拍出來的廣告作品。
41686939,非设计,https://www.douban.com/people/41686939/,时光机,很差,放下和丢掉其实是同一动作，就像解放和入侵一样只是立场不同所以解释体系不同。断舍离这种简化物质的确挺伊斯兰的，最好带面具天天出门。想浴火重生大部分都是野鸡尸变，历史从你开始这是奋其私智而不师古。老父亲留下的物品还能卖掉换钱，等到下一代（也许就没有打算要下一代）伸手要钱的时候你只能送他们一个极简的理念。这跟过度理性有何区别，不走极端浑身难受是吧？
leexiaoxiao,Shawn,https://www.douban.com/people/leexiaoxiao/,时光机,还行,差点把它当作家装改造栏目来看待，结果是用断舍离的概念引进到了回忆和情感的去留割舍。切入点挺好的，还挺想看看改造后的效果。
picnicskins,picnic,https://www.douban.com/people/picnicskins/,时光机,还行,很日本
2265138,kylegun,https://www.douban.com/people/2265138/,时光机,力荐,盆栽和衬衫，混音碟和老相片，替母亲喝一碗她煮的粟米羹，明信片寄不出又扔不掉，“见到你很开心，为什么要骂你呢？”“但是我都道歉了啊！”从因为重要所以不能丢弃，到因为重要所以丢弃，人类自私的几种维度
raquelycidas,Lycidas,https://www.douban.com/people/raquelycidas/,时光机,推荐,4.5 The guidebook to throw away everything in six steps OR how to break a broken heart and try to piece it together all over again to no avail.
Richardzsj-FA,查查鲸,https://www.douban.com/people/Richardzsj-FA/,时光机,力荐,突然想起那些很久不联系的人，也不知道是谁在抛弃谁，他们大约活在我的某个角落。我是一个很喜欢收东西的人，每一次搬迁都害怕sort out stuff.却因为更害怕一次性地删除，我选择去厘清所有回忆的思绪。这里空间即回忆/情绪，对空间的整理简化对应于对自我回忆的move on. 摄影机推拉建立的空间感，每一个人的屋子即是他/她自己的记忆城堡，殊不知搜索枯肠，只寻得别人的欢笑和自己的苦楚，所以我们按下删除键，留下一间空屋，来容纳我们的自私的灵魂。最后的一镜再现了死于明日里的震撼，就这么个情绪，拍得真好。
ILWTFT,文森特九六,https://www.douban.com/people/ILWTFT/,时光机,还行,杂志、CD、盆栽、相机等彰显趣味与审美是小清新小文艺式的恋物和把玩儿，甚至电影的姿态也是——时间与记忆成为了小物件感伤，但还是能从散落在主线以外的细微段落中感知到真正的“时光机”，那是视网膜定格一瞬的千万思绪，也是纳瓦彭影像商业化所要做出的“断舍离”。
63615698,Pury,https://www.douban.com/people/63615698/,时光机,推荐,断不掉，舍不得，离不开。
